Trial	DayAfter1Apr	Pool	Location	Pond	Select	Cline	Cline2	FamilyCode	Family	Rep	Hours	Event	TrialPool	Night
2	27	2	UPPER	LANOUE	UPPER	0	170	23	UPPER23	A	19.17	0	TR2PO2	yes
2	27	2	UPPER	LANOUE	UPPER	0	170	23	UPPER23	A	19.17	0	TR2PO2	yes
2	27	2	UPPER	LANOUE	UPPER	0	170	23	UPPER23	A	19.17	0	TR2PO2	yes
2	27	2	UPPER	LANOUE	UPPER	0	170	23	UPPER23	A	19.17	0	TR2PO2	yes
2	27	2	UPPER	LANOUE	UPPER	0	170	23	UPPER23	A	19.17	0	TR2PO2	yes
2	27	3	MIDDLE	LANOUE	LOWER	80	250	32	MIDDLE32	A	19.17	1	TR2PO3	yes
2	27	3	MIDDLE	LANOUE	LOWER	80	250	32	MIDDLE32	A	19.17	1	TR2PO3	yes
2	27	3	MIDDLE	LANOUE	LOWER	80	250	32	MIDDLE32	A	19.17	1	TR2PO3	yes
2	27	3	MIDDLE	LANOUE	LOWER	80	250	32	MIDDLE32	A	19.17	1	TR2PO3	yes
2	27	3	MIDDLE	LANOUE	LOWER	80	250	32	MIDDLE32	A	19.17	1	TR2PO3	yes
2	27	3	MIDDLE	LANOUE	LOWER	80	250	32	MIDDLE32	A	19.17	0	TR2PO3	yes
2	27	3	MIDDLE	LANOUE	LOWER	80	250	32	MIDDLE32	A	19.17	0	TR2PO3	yes
2	27	3	MIDDLE	LANOUE	LOWER	80	250	32	MIDDLE32	A	19.17	0	TR2PO3	yes
2	27	3	MIDDLE	LANOUE	LOWER	80	250	32	MIDDLE32	A	19.17	0	TR2PO3	yes
2	27	3	MIDDLE	LANOUE	LOWER	80	250	32	MIDDLE32	A	19.17	0	TR2PO3	yes
2	27	3	MIDDLE	LANOUE	LOWER	80	250	32	MIDDLE32	A	19.17	0	TR2PO3	yes
2	27	3	MIDDLE	LANOUE	LOWER	80	250	32	MIDDLE32	A	19.17	0	TR2PO3	yes
2	27	3	MIDDLE	LANOUE	LOWER	80	250	32	MIDDLE32	A	19.17	0	TR2PO3	yes
2	27	3	MIDDLE	LANOUE	LOWER	80	250	32	MIDDLE32	A	19.17	0	TR2PO3	yes
2	27	3	MIDDLE	LANOUE	LOWER	80	250	32	MIDDLE32	A	19.17	0	TR2PO3	yes
2	27	4	MIDDLE	LANOUE	LOWER	80	250	30	MIDDLE30	A	19.17	1	TR2PO4	yes
2	27	4	MIDDLE	LANOUE	LOWER	80	250	30	MIDDLE30	A	19.17	1	TR2PO4	yes
2	27	4	MIDDLE	LANOUE	LOWER	80	250	30	MIDDLE30	A	19.17	1	TR2PO4	yes
2	27	4	MIDDLE	LANOUE	LOWER	80	250	30	MIDDLE30	A	19.17	1	TR2PO4	yes
2	27	4	MIDDLE	LANOUE	LOWER	80	250	30	MIDDLE30	A	19.17	1	TR2PO4	yes
2	27	4	MIDDLE	LANOUE	LOWER	80	250	30	MIDDLE30	A	19.17	0	TR2PO4	yes
2	27	4	MIDDLE	LANOUE	LOWER	80	250	30	MIDDLE30	A	19.17	0	TR2PO4	yes
2	27	4	MIDDLE	LANOUE	LOWER	80	250	30	MIDDLE30	A	19.17	0	TR2PO4	yes
2	27	4	MIDDLE	LANOUE	LOWER	80	250	30	MIDDLE30	A	19.17	0	TR2PO4	yes
2	27	4	MIDDLE	LANOUE	LOWER	80	250	30	MIDDLE30	A	19.17	0	TR2PO4	yes
2	27	4	MIDDLE	LANOUE	LOWER	80	250	30	MIDDLE30	A	19.17	0	TR2PO4	yes
2	27	4	MIDDLE	LANOUE	LOWER	80	250	30	MIDDLE30	A	19.17	0	TR2PO4	yes
2	27	4	MIDDLE	LANOUE	LOWER	80	250	30	MIDDLE30	A	19.17	0	TR2PO4	yes
2	27	4	MIDDLE	LANOUE	LOWER	80	250	30	MIDDLE30	A	19.17	0	TR2PO4	yes
2	27	4	MIDDLE	LANOUE	LOWER	80	250	30	MIDDLE30	A	19.17	0	TR2PO4	yes
2	27	4	MIDDLE	LANOUE	LOWER	80	250	30	MIDDLE30	A	19.17	0	TR2PO4	yes
2	27	4	MIDDLE	LANOUE	LOWER	80	250	30	MIDDLE30	A	19.17	0	TR2PO4	yes
2	27	5	AOPACUM	AOPACUM	AOPACUM	0	0	8	OPACUM8	A	19.17	1	TR2PO5	yes
2	27	5	AOPACUM	AOPACUM	AOPACUM	0	0	8	OPACUM8	A	19.17	1	TR2PO5	yes
2	27	5	AOPACUM	AOPACUM	AOPACUM	0	0	8	OPACUM8	A	19.17	1	TR2PO5	yes
2	27	5	AOPACUM	AOPACUM	AOPACUM	0	0	8	OPACUM8	A	19.17	1	TR2PO5	yes
2	27	5	AOPACUM	AOPACUM	AOPACUM	0	0	8	OPACUM8	A	19.17	1	TR2PO5	yes
2	27	5	AOPACUM	AOPACUM	AOPACUM	0	0	8	OPACUM8	A	19.17	0	TR2PO5	yes
2	27	5	AOPACUM	AOPACUM	AOPACUM	0	0	8	OPACUM8	A	19.17	0	TR2PO5	yes
2	27	5	AOPACUM	AOPACUM	AOPACUM	0	0	8	OPACUM8	A	19.17	0	TR2PO5	yes
2	27	5	AOPACUM	AOPACUM	AOPACUM	0	0	8	OPACUM8	A	19.17	0	TR2PO5	yes
2	27	5	AOPACUM	AOPACUM	AOPACUM	0	0	8	OPACUM8	A	19.17	0	TR2PO5	yes
2	27	5	AOPACUM	AOPACUM	AOPACUM	0	0	8	OPACUM8	A	19.17	0	TR2PO5	yes
2	27	5	AOPACUM	AOPACUM	AOPACUM	0	0	8	OPACUM8	A	19.17	0	TR2PO5	yes
2	27	5	AOPACUM	AOPACUM	AOPACUM	0	0	8	OPACUM8	A	19.17	0	TR2PO5	yes
2	27	5	AOPACUM	AOPACUM	AOPACUM	0	0	8	OPACUM8	A	19.17	0	TR2PO5	yes
2	27	5	AOPACUM	AOPACUM	AOPACUM	0	0	8	OPACUM8	A	19.17	0	TR2PO5	yes
2	27	5	AOPACUM	AOPACUM	AOPACUM	0	0	8	OPACUM8	A	19.17	0	TR2PO5	yes
2	27	5	AOPACUM	AOPACUM	AOPACUM	0	0	8	OPACUM8	A	19.17	0	TR2PO5	yes
2	27	5	AOPACUM	AOPACUM	AOPACUM	0	0	8	OPACUM8	A	19.17	0	TR2PO5	yes
2	27	6	MIDDLE	LANOUE	LOWER	80	250	12	MIDDLE12	A	19.17	1	TR2PO6	yes
2	27	6	MIDDLE	LANOUE	LOWER	80	250	12	MIDDLE12	A	19.17	1	TR2PO6	yes
2	27	6	MIDDLE	LANOUE	LOWER	80	250	12	MIDDLE12	A	19.17	1	TR2PO6	yes
2	27	6	MIDDLE	LANOUE	LOWER	80	250	12	MIDDLE12	A	19.17	1	TR2PO6	yes
2	27	6	MIDDLE	LANOUE	LOWER	80	250	12	MIDDLE12	A	19.17	0	TR2PO6	yes
2	27	6	MIDDLE	LANOUE	LOWER	80	250	12	MIDDLE12	A	19.17	0	TR2PO6	yes
2	27	6	MIDDLE	LANOUE	LOWER	80	250	12	MIDDLE12	A	19.17	0	TR2PO6	yes
2	27	6	MIDDLE	LANOUE	LOWER	80	250	12	MIDDLE12	A	19.17	0	TR2PO6	yes
2	27	6	MIDDLE	LANOUE	LOWER	80	250	12	MIDDLE12	A	19.17	0	TR2PO6	yes
2	27	6	MIDDLE	LANOUE	LOWER	80	250	12	MIDDLE12	A	19.17	0	TR2PO6	yes
2	27	6	MIDDLE	LANOUE	LOWER	80	250	12	MIDDLE12	A	19.17	0	TR2PO6	yes
2	27	6	MIDDLE	LANOUE	LOWER	80	250	12	MIDDLE12	A	19.17	0	TR2PO6	yes
2	27	6	MIDDLE	LANOUE	LOWER	80	250	12	MIDDLE12	A	19.17	0	TR2PO6	yes
2	27	6	MIDDLE	LANOUE	LOWER	80	250	12	MIDDLE12	A	19.17	0	TR2PO6	yes
2	27	6	MIDDLE	LANOUE	LOWER	80	250	12	MIDDLE12	A	19.17	0	TR2PO6	yes
2	27	6	MIDDLE	LANOUE	LOWER	80	250	12	MIDDLE12	A	19.17	0	TR2PO6	yes
2	27	6	MIDDLE	LANOUE	LOWER	80	250	12	MIDDLE12	A	19.17	0	TR2PO6	yes
2	27	6	MIDDLE	LANOUE	LOWER	80	250	12	MIDDLE12	A	19.17	0	TR2PO6	yes
2	27	7	AOPACUM	AOPACUM	AOPACUM	0	0	2	OPACUM2	A	19.17	0	TR2PO7	yes
2	27	7	AOPACUM	AOPACUM	AOPACUM	0	0	2	OPACUM2	A	19.17	0	TR2PO7	yes
2	27	7	AOPACUM	AOPACUM	AOPACUM	0	0	2	OPACUM2	A	19.17	0	TR2PO7	yes
2	27	7	AOPACUM	AOPACUM	AOPACUM	0	0	2	OPACUM2	A	19.17	0	TR2PO7	yes
2	27	7	AOPACUM	AOPACUM	AOPACUM	0	0	2	OPACUM2	A	19.17	0	TR2PO7	yes
2	27	7	AOPACUM	AOPACUM	AOPACUM	0	0	2	OPACUM2	A	19.17	0	TR2PO7	yes
2	27	7	AOPACUM	AOPACUM	AOPACUM	0	0	2	OPACUM2	A	19.17	0	TR2PO7	yes
2	27	7	AOPACUM	AOPACUM	AOPACUM	0	0	2	OPACUM2	A	19.17	0	TR2PO7	yes
2	27	7	AOPACUM	AOPACUM	AOPACUM	0	0	2	OPACUM2	A	19.17	0	TR2PO7	yes
2	27	7	AOPACUM	AOPACUM	AOPACUM	0	0	2	OPACUM2	A	19.17	0	TR2PO7	yes
2	27	7	AOPACUM	AOPACUM	AOPACUM	0	0	2	OPACUM2	A	19.17	0	TR2PO7	yes
2	27	7	AOPACUM	AOPACUM	AOPACUM	0	0	2	OPACUM2	A	19.17	0	TR2PO7	yes
2	27	7	AOPACUM	AOPACUM	AOPACUM	0	0	2	OPACUM2	A	19.17	0	TR2PO7	yes
2	27	7	AOPACUM	AOPACUM	AOPACUM	0	0	2	OPACUM2	A	19.17	0	TR2PO7	yes
2	27	8	LOWER	LANOUE	LOWER	160	330	34	LOWER34	A	19.17	1	TR2PO8	yes
2	27	8	LOWER	LANOUE	LOWER	160	330	34	LOWER34	A	19.17	0	TR2PO8	yes
2	27	8	LOWER	LANOUE	LOWER	160	330	34	LOWER34	A	19.17	0	TR2PO8	yes
2	27	8	LOWER	LANOUE	LOWER	160	330	34	LOWER34	A	19.17	0	TR2PO8	yes
2	27	8	LOWER	LANOUE	LOWER	160	330	34	LOWER34	A	19.17	0	TR2PO8	yes
2	27	8	LOWER	LANOUE	LOWER	160	330	34	LOWER34	A	19.17	0	TR2PO8	yes
2	27	8	LOWER	LANOUE	LOWER	160	330	34	LOWER34	A	19.17	0	TR2PO8	yes
2	27	8	LOWER	LANOUE	LOWER	160	330	34	LOWER34	A	19.17	0	TR2PO8	yes
2	27	8	LOWER	LANOUE	LOWER	160	330	34	LOWER34	A	19.17	0	TR2PO8	yes
2	27	8	LOWER	LANOUE	LOWER	160	330	34	LOWER34	A	19.17	0	TR2PO8	yes
2	27	8	LOWER	LANOUE	LOWER	160	330	34	LOWER34	A	19.17	0	TR2PO8	yes
2	27	8	LOWER	LANOUE	LOWER	160	330	34	LOWER34	A	19.17	0	TR2PO8	yes
2	27	8	LOWER	LANOUE	LOWER	160	330	34	LOWER34	A	19.17	0	TR2PO8	yes
2	27	9	MIDDLE	LANOUE	LOWER	80	250	8	MIDDLE8	A	19.17	1	TR2PO9	yes
2	27	9	MIDDLE	LANOUE	LOWER	80	250	8	MIDDLE8	A	19.17	1	TR2PO9	yes
2	27	9	MIDDLE	LANOUE	LOWER	80	250	8	MIDDLE8	A	19.17	1	TR2PO9	yes
2	27	9	MIDDLE	LANOUE	LOWER	80	250	8	MIDDLE8	A	19.17	0	TR2PO9	yes
2	27	9	MIDDLE	LANOUE	LOWER	80	250	8	MIDDLE8	A	19.17	0	TR2PO9	yes
2	27	9	MIDDLE	LANOUE	LOWER	80	250	8	MIDDLE8	A	19.17	0	TR2PO9	yes
2	27	9	MIDDLE	LANOUE	LOWER	80	250	8	MIDDLE8	A	19.17	0	TR2PO9	yes
2	27	9	MIDDLE	LANOUE	LOWER	80	250	8	MIDDLE8	A	19.17	0	TR2PO9	yes
2	27	9	MIDDLE	LANOUE	LOWER	80	250	8	MIDDLE8	A	19.17	0	TR2PO9	yes
2	27	9	MIDDLE	LANOUE	LOWER	80	250	8	MIDDLE8	A	19.17	0	TR2PO9	yes
2	27	9	MIDDLE	LANOUE	LOWER	80	250	8	MIDDLE8	A	19.17	0	TR2PO9	yes
2	27	9	MIDDLE	LANOUE	LOWER	80	250	8	MIDDLE8	A	19.17	0	TR2PO9	yes
2	27	9	MIDDLE	LANOUE	LOWER	80	250	8	MIDDLE8	A	19.17	0	TR2PO9	yes
2	27	9	MIDDLE	LANOUE	LOWER	80	250	8	MIDDLE8	A	19.17	0	TR2PO9	yes
2	27	10	UPPER	LANOUE	UPPER	0	170	28	UPPER28	A	19.17	1	TR2PO10	yes
2	27	10	UPPER	LANOUE	UPPER	0	170	28	UPPER28	A	19.17	1	TR2PO10	yes
2	27	10	UPPER	LANOUE	UPPER	0	170	28	UPPER28	A	19.17	0	TR2PO10	yes
2	27	10	UPPER	LANOUE	UPPER	0	170	28	UPPER28	A	19.17	0	TR2PO10	yes
2	27	10	UPPER	LANOUE	UPPER	0	170	28	UPPER28	A	19.17	0	TR2PO10	yes
2	27	10	UPPER	LANOUE	UPPER	0	170	28	UPPER28	A	19.17	0	TR2PO10	yes
2	27	10	UPPER	LANOUE	UPPER	0	170	28	UPPER28	A	19.17	0	TR2PO10	yes
2	27	10	UPPER	LANOUE	UPPER	0	170	28	UPPER28	A	19.17	0	TR2PO10	yes
2	27	10	UPPER	LANOUE	UPPER	0	170	28	UPPER28	A	19.17	0	TR2PO10	yes
2	27	10	UPPER	LANOUE	UPPER	0	170	28	UPPER28	A	19.17	0	TR2PO10	yes
2	27	10	UPPER	LANOUE	UPPER	0	170	28	UPPER28	A	19.17	0	TR2PO10	yes
2	27	10	UPPER	LANOUE	UPPER	0	170	28	UPPER28	A	19.17	0	TR2PO10	yes
2	27	10	UPPER	LANOUE	UPPER	0	170	28	UPPER28	A	19.17	0	TR2PO10	yes
2	27	11	LOWER	LANOUE	LOWER	160	330	15	LOWER15	A	19.17	1	TR2PO11	yes
2	27	11	LOWER	LANOUE	LOWER	160	330	15	LOWER15	A	19.17	1	TR2PO11	yes
2	27	11	LOWER	LANOUE	LOWER	160	330	15	LOWER15	A	19.17	1	TR2PO11	yes
2	27	11	LOWER	LANOUE	LOWER	160	330	15	LOWER15	A	19.17	0	TR2PO11	yes
2	27	11	LOWER	LANOUE	LOWER	160	330	15	LOWER15	A	19.17	0	TR2PO11	yes
2	27	11	LOWER	LANOUE	LOWER	160	330	15	LOWER15	A	19.17	0	TR2PO11	yes
2	27	11	LOWER	LANOUE	LOWER	160	330	15	LOWER15	A	19.17	0	TR2PO11	yes
2	27	11	LOWER	LANOUE	LOWER	160	330	15	LOWER15	A	19.17	0	TR2PO11	yes
2	27	11	LOWER	LANOUE	LOWER	160	330	15	LOWER15	A	19.17	0	TR2PO11	yes
2	27	11	LOWER	LANOUE	LOWER	160	330	15	LOWER15	A	19.17	0	TR2PO11	yes
2	27	11	LOWER	LANOUE	LOWER	160	330	15	LOWER15	A	19.17	0	TR2PO11	yes
2	27	11	LOWER	LANOUE	LOWER	160	330	15	LOWER15	A	19.17	0	TR2PO11	yes
2	27	11	LOWER	LANOUE	LOWER	160	330	15	LOWER15	A	19.17	0	TR2PO11	yes
2	27	11	LOWER	LANOUE	LOWER	160	330	15	LOWER15	A	19.17	0	TR2PO11	yes
2	27	11	LOWER	LANOUE	LOWER	160	330	15	LOWER15	A	19.17	0	TR2PO11	yes
2	27	11	LOWER	LANOUE	LOWER	160	330	15	LOWER15	A	19.17	0	TR2PO11	yes
2	27	11	LOWER	LANOUE	LOWER	160	330	15	LOWER15	A	19.17	0	TR2PO11	yes
2	27	12	LOWER	LANOUE	LOWER	160	330	19	LOWER19	A	19.17	1	TR2PO12	yes
2	27	12	LOWER	LANOUE	LOWER	160	330	19	LOWER19	A	19.17	1	TR2PO12	yes
2	27	12	LOWER	LANOUE	LOWER	160	330	19	LOWER19	A	19.17	1	TR2PO12	yes
2	27	12	LOWER	LANOUE	LOWER	160	330	19	LOWER19	A	19.17	1	TR2PO12	yes
2	27	12	LOWER	LANOUE	LOWER	160	330	19	LOWER19	A	19.17	0	TR2PO12	yes
2	27	12	LOWER	LANOUE	LOWER	160	330	19	LOWER19	A	19.17	0	TR2PO12	yes
2	27	12	LOWER	LANOUE	LOWER	160	330	19	LOWER19	A	19.17	0	TR2PO12	yes
2	27	12	LOWER	LANOUE	LOWER	160	330	19	LOWER19	A	19.17	0	TR2PO12	yes
2	27	12	LOWER	LANOUE	LOWER	160	330	19	LOWER19	A	19.17	0	TR2PO12	yes
2	27	12	LOWER	LANOUE	LOWER	160	330	19	LOWER19	A	19.17	0	TR2PO12	yes
2	27	13	LOWER	LANOUE	LOWER	160	330	21	LOWER21	A	19.17	1	TR2PO13	yes
2	27	13	LOWER	LANOUE	LOWER	160	330	21	LOWER21	A	19.17	1	TR2PO13	yes
2	27	13	LOWER	LANOUE	LOWER	160	330	21	LOWER21	A	19.17	1	TR2PO13	yes
